_id,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,[Units],FootNote,BasePeriod
677e3324a51162faef386c84,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2014,0.01,2014,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c85,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.15,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c86,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.05,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c87,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.4,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c88,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.47,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c89,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.44,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8a,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.2,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8b,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.24,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8c,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.29,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8d,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8e,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.01,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c8f,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c90,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.12,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c91,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2015,0.17,2015,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c92,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.05,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c93,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.37,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c94,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.43,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c95,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.4,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c96,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.18,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c97,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.26,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c98,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.22,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c99,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9a,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9b,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9c,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.11,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9d,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.16,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9e,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2016,0.13,2016,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c9f,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.05,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.34,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.41,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.38,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.17,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.25,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.1,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.15,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.13,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ca9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386caa,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cab,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2017,0.21,2017,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cac,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.12,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cad,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.05,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cae,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.32,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386caf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.38,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.35,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.16,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.23,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.19,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.1,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0.14,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2018,0,2018,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cb9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cba,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.09,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cbb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cbc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.13,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cbd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.11,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cbe,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cbf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.05,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.29,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.36,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.32,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.14,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.21,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2019,0.18,2019,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.04,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.27,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.34,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cc9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.1,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cca,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.3,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ccb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.13,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ccc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.2,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ccd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.17,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cce,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ccf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.08,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2020,0.12,2020,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.04,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.24,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.32,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.28,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.12,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.19,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cd9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.16,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cda,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cdb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cdc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cdd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.07,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cde,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.09,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cdf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2021,0.11,2021,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.18,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.15,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.07,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.11,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.09,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.31,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ce9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.27,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cea,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.11,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386ceb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.22,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386cec,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2022,0.04,2022,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3345a51162faef386cee,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2010,157192592,2010,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cef,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2011,152147527,2011,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf0,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2012,146815201,2012,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf1,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2013,141350574,2013,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf2,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2014,127886656,2014,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf3,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2015,111437132,2015,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf4,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2016,101813236,2016,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
677e3345a51162faef386cf5,3,3.3,3.3.5,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),360,Indonesia,2017,100463258,2017,,,WHO Global Health Observatory,NUMBER,Aggregation across diseases,
